"YEAR","EXPERIMENT","LOCATION","VARIETY","FAMILY","CHECK","RM","REPNO","YIELD","CLASS_OF","GRAD","BAGSOLD","YieldperRM","CHECK_NUMERIC","CLASS_OF_","CLASS_OF_2011","CLASS_OF_2012","CLASS_OF_2013","CLASS_OF_2014","CHECK_TRUE","CHECK_FALSE","YEAR_2009","YEAR_2010","YEAR_2011","YEAR_2012","YEAR_2013","YEAR_2014"
"2014","14YT005047","3420","V155843","FAM13991","TRUE.",3,2,61.0105312,"2011","YES",871341,20.3368437333333,1,0,1,0,0,0,1,0,0,0,0,0,0,1
"2014","14YT005047","3420","V156368","FAM14238","TRUE.",3.4,1,67.6108901,"2012","YES",1176551,19.8855559117647,1,0,0,1,0,0,1,0,0,0,0,0,0,1
"2014","14YT005047","3420","V156368","FAM14238","TRUE.",3.4,2,66.5302852,"2012","YES",1176551,19.5677309411765,1,0,0,1,0,0,1,0,0,0,0,0,0,1
"2014","14YT005047","3420","V156553","FAM14238","TRUE.",2.9,1,64.1748729,"2013","YES",595119,22.1292665172414,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"2014","14YT005047","3420","V156553","FAM14238","TRUE.",2.9,2,57.2038043,"2013","YES",595119,19.7254497586207,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"2014","14YT005047","3420","V156642","FAM14133","TRUE.",3,1,44.4173655,"2013","YES",297725,14.8057885,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"2014","14YT005047","3420","V156642","FAM14133","TRUE.",3,2,62.2596135,"2013","YES",297725,20.7532045,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"2014","14YT005047","3420","V156797","FAM06502","TRUE.",3.2,1,55.0925578,"2013","YES",313993,17.2164243125,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"2014","14YT005047","3420","V156797","FAM06502","TRUE.",3.2,2,74.5482038,"2013","YES",313993,23.2963136875,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"2014","14YT005047","3430","V152053","FAM14333","TRUE.",3,1,62.829879,"2013","YES",940184,20.943293,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"2014","14YT005047","3430","V152053","FAM14333","TRUE.",3,2,60.2937959,"2013","YES",940184,20.0979319666667,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"2014","14YT005047","3430","V155843","FAM13991","TRUE.",3,1,59.4613718,"2011","YES",871341,19.8204572666667,1,0,1,0,0,0,1,0,0,0,0,0,0,1
"2014","14YT005047","3430","V155843","FAM13991","TRUE.",3,2,58.3482016,"2011","YES",871341,19.4494005333333,1,0,1,0,0,0,1,0,0,0,0,0,0,1
"2014","14YT005047","3430","V156368","FAM14238","TRUE.",3.4,1,59.7385491,"2012","YES",1176551,17.5701615,1,0,0,1,0,0,1,0,0,0,0,0,0,1
"2014","14YT005047","3430","V156368","FAM14238","TRUE.",3.4,2,59.7385491,"2012","YES",1176551,17.5701615,1,0,0,1,0,0,1,0,0,0,0,0,0,1
"2014","14YT005047","3430","V156553","FAM14238","TRUE.",2.9,1,55.9129372,"2013","YES",595119,19.2803231724138,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"2014","14YT005047","3430","V156553","FAM14238","TRUE.",2.9,2,55.2219271,"2013","YES",595119,19.0420438275862,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"2014","14YT005047","3430","V156642","FAM14133","TRUE.",3,1,65.1222424,"2013","YES",297725,21.7074141333333,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"2014","14YT005047","3430","V156642","FAM14133","TRUE.",3,2,62.237011,"2013","YES",297725,20.7456703333333,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"2014","14YT005047","3430","V156797","FAM06502","TRUE.",3.2,1,65.5662614,"2013","YES",313993,20.4894566875,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"2014","14YT005047","3430","V156797","FAM06502","TRUE.",3.2,2,60.4680726,"2013","YES",313993,18.8962726875,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"2014","14YT005047","3490","V152053","FAM14333","TRUE.",3,1,64.231379,"2013","YES",940184,21.4104596666667,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"2014","14YT005047","3490","V152053","FAM14333","TRUE.",3,2,60.3966965,"2013","YES",940184,20.1322321666667,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"2014","14YT005047","3490","V155843","FAM13991","TRUE.",3,1,62.1657836,"2011","YES",871341,20.7219278666667,1,0,1,0,0,0,1,0,0,0,0,0,0,1
"2014","14YT005047","3490","V155843","FAM13991","TRUE.",3,2,51.7854638,"2011","YES",871341,17.2618212666667,1,0,1,0,0,0,1,0,0,0,0,0,0,1
"2014","14YT005047","3490","V156368","FAM14238","TRUE.",3.4,1,70.8379833,"2012","YES",1176551,20.8347009705882,1,0,0,1,0,0,1,0,0,0,0,0,0,1
"2014","14YT005047","3490","V156368","FAM14238","TRUE.",3.4,2,53.9740344,"2012","YES",1176551,15.874716,1,0,0,1,0,0,1,0,0,0,0,0,0,1
"2014","14YT005047","3490","V156553","FAM14238","TRUE.",2.9,1,64.7702688,"2013","YES",595119,22.3345754482759,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"2014","14YT005047","3490","V156553","FAM14238","TRUE.",2.9,2,63.245645,"2013","YES",595119,21.8088431034483,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"2014","14YT005047","3490","V156642","FAM14133","TRUE.",3,1,50.9966089,"2013","YES",297725,16.9988696333333,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"2014","14YT005047","3490","V156642","FAM14133","TRUE.",3,2,54.6808068,"2013","YES",297725,18.2269356,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"2014","14YT005047","3490","V156797","FAM06502","TRUE.",3.2,1,50.9041173,"2013","YES",313993,15.90753665625,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"2014","14YT005047","3490","V156797","FAM06502","TRUE.",3.2,2,58.500768,"2013","YES",313993,18.28149,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"2014","14YT005047","3503","V152053","FAM14333","TRUE.",3,1,45.3332104,"2013","YES",940184,15.1110701333333,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"2014","14YT005047","3503","V152053","FAM14333","TRUE.",3,2,45.8747768,"2013","YES",940184,15.2915922666667,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"2014","14YT005047","3503","V155843","FAM13991","TRUE.",3,1,47.3516679,"2011","YES",871341,15.7838893,1,0,1,0,0,0,1,0,0,0,0,0,0,1
"2014","14YT005047","3503","V155843","FAM13991","TRUE.",3,2,49.6641058,"2011","YES",871341,16.5547019333333,1,0,1,0,0,0,1,0,0,0,0,0,0,1
"2014","14YT005047","3503","V156368","FAM14238","TRUE.",3.4,1,53.1105319,"2012","YES",1176551,15.6207446764706,1,0,0,1,0,0,1,0,0,0,0,0,0,1
"2014","14YT005047","3503","V156368","FAM14238","TRUE.",3.4,2,50.1078274,"2012","YES",1176551,14.7375962941176,1,0,0,1,0,0,1,0,0,0,0,0,0,1
"2014","14YT005047","3503","V156553","FAM14238","TRUE.",2.9,1,50.7969044,"2013","YES",595119,17.5161739310345,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"2014","14YT005047","3503","V156553","FAM14238","TRUE.",2.9,2,46.7601382,"2013","YES",595119,16.1241855862069,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"2014","14YT005047","3503","V156642","FAM14133","TRUE.",3,1,46.0222875,"2013","YES",297725,15.3407625,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"2014","14YT005047","3503","V156642","FAM14133","TRUE.",3,2,46.5138906,"2013","YES",297725,15.5046302,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"2014","14YT005047","3503","V156797","FAM06502","TRUE.",3.2,1,50.7969044,"2013","YES",313993,15.874032625,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"2014","14YT005047","3503","V156797","FAM06502","TRUE.",3.2,2,51.7323778,"2013","YES",313993,16.1663680625,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"2014","14YT005047","4215","V152053","FAM14333","TRUE.",3,1,59.0918516,"2013","YES",940184,19.6972838666667,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"2014","14YT005047","4215","V152053","FAM14333","TRUE.",3,2,69.6421358,"2013","YES",940184,23.2140452666667,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"2014","14YT005047","4215","V155843","FAM13991","TRUE.",3,1,58.0766749,"2011","YES",871341,19.3588916333333,1,0,1,0,0,0,1,0,0,0,0,0,0,1
"2014","14YT005047","4215","V155843","FAM13991","TRUE.",3,2,62.5879437,"2011","YES",871341,20.8626479,1,0,1,0,0,0,1,0,0,0,0,0,0,1
"2014","14YT005047","4215","V156368","FAM14238","TRUE.",3.4,1,51.1253833,"2012","YES",1176551,15.0368774411765,1,0,0,1,0,0,1,0,0,0,0,0,0,1
"2014","14YT005047","4215","V156368","FAM14238","TRUE.",3.4,2,56.9996388,"2012","YES",1176551,16.7645996470588,1,0,0,1,0,0,1,0,0,0,0,0,0,1
"2014","14YT005047","4215","V156553","FAM14238","TRUE.",2.9,1,60.626141,"2013","YES",595119,20.905565862069,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"2014","14YT005047","4215","V156553","FAM14238","TRUE.",2.9,2,60.006507,"2013","YES",595119,20.6918989655172,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"2014","14YT005047","4215","V156642","FAM14133","TRUE.",3,1,51.8091072,"2013","YES",297725,17.2697024,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"2014","14YT005047","4215","V156642","FAM14133","TRUE.",3,2,54.4431838,"2013","YES",297725,18.1477279333333,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"2014","14YT005047","4215","V156797","FAM06502","TRUE.",3.2,1,51.3975048,"2013","YES",313993,16.06172025,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"2014","14YT005047","4215","V156797","FAM06502","TRUE.",3.2,2,53.661169,"2013","YES",313993,16.7691153125,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"2014","14YT005047","4320","V152053","FAM14333","TRUE.",3,1,50.4879053,"2013","YES",940184,16.8293017666667,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"2014","14YT005047","4320","V152053","FAM14333","TRUE.",3,2,58.9291735,"2013","YES",940184,19.6430578333333,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"2014","14YT005047","4320","V155843","FAM13991","TRUE.",3,1,56.4326447,"2011","YES",871341,18.8108815666667,1,0,1,0,0,0,1,0,0,0,0,0,0,1
"2014","14YT005047","4320","V155843","FAM13991","TRUE.",3,2,59.2429311,"2011","YES",871341,19.7476437,1,0,1,0,0,0,1,0,0,0,0,0,0,1
"2014","14YT005047","4320","V156368","FAM14238","TRUE.",3.4,1,51.902491,"2012","YES",1176551,15.2654385294118,1,0,0,1,0,0,1,0,0,0,0,0,0,1
"2014","14YT005047","4320","V156368","FAM14238","TRUE.",3.4,2,63.5997003,"2012","YES",1176551,18.7057942058824,1,0,0,1,0,0,1,0,0,0,0,0,0,1
"2014","14YT005047","4320","V156553","FAM14238","TRUE.",2.9,1,51.5763913,"2013","YES",595119,17.7849625172414,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"2014","14YT005047","4320","V156553","FAM14238","TRUE.",2.9,2,50.0840354,"2013","YES",595119,17.2703570344828,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"2014","14YT005047","4320","V156642","FAM14133","TRUE.",3,1,36.2797432,"2013","YES",297725,12.0932477333333,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"2014","14YT005047","4320","V156642","FAM14133","TRUE.",3,2,40.1478833,"2013","YES",297725,13.3826277666667,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"2014","14YT005047","4320","V156797","FAM06502","TRUE.",3.2,1,42.8902137,"2013","YES",313993,13.40319178125,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"2014","14YT005047","4320","V156797","FAM06502","TRUE.",3.2,2,51.6513362,"2013","YES",313993,16.1410425625,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"2014","14YT005047","4410","V152053","FAM14333","TRUE.",3,1,50.7274614,"2013","YES",940184,16.9091538,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"2014","14YT005047","4410","V152053","FAM14333","TRUE.",3,2,43.2039713,"2013","YES",940184,14.4013237666667,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"2014","14YT005047","4410","V155843","FAM13991","TRUE.",3,1,54.4794666,"2011","YES",871341,18.1598222,1,0,1,0,0,0,1,0,0,0,0,0,0,1
"2014","14YT005047","4410","V155843","FAM13991","TRUE.",3,2,52.6373677,"2011","YES",871341,17.5457892333333,1,0,1,0,0,0,1,0,0,0,0,0,0,1
"2014","14YT005047","4410","V156368","FAM14238","TRUE.",3.4,1,57.3785271,"2012","YES",1176551,16.8760373823529,1,0,0,1,0,0,1,0,0,0,0,0,0,1
"2014","14YT005047","4410","V156368","FAM14238","TRUE.",3.4,2,57.5523577,"2012","YES",1176551,16.9271640294118,1,0,0,1,0,0,1,0,0,0,0,0,0,1
"2014","14YT005047","4410","V156553","FAM14238","TRUE.",2.9,1,39.0058652,"2013","YES",595119,13.4502983448276,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"2014","14YT005047","4410","V156553","FAM14238","TRUE.",2.9,2,49.418899,"2013","YES",595119,17.0409996551724,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"2014","14YT005047","4410","V156642","FAM14133","TRUE.",3,1,56.4820132,"2013","YES",297725,18.8273377333333,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"2014","14YT005047","4410","V156642","FAM14133","TRUE.",3,2,47.4109993,"2013","YES",297725,15.8036664333333,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"2014","14YT005047","4410","V156797","FAM06502","TRUE.",3.2,1,57.9294616,"2013","YES",313993,18.10295675,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"2014","14YT005047","4410","V156797","FAM06502","TRUE.",3.2,2,60.7626478,"2013","YES",313993,18.9883274375,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"2014","14YT005379","3120","V111336","FAM12541","TRUE.",3.5,1,75.4637513,"2012","YES",820364,21.5610718,1,0,0,1,0,0,1,0,0,0,0,0,0,1
"2014","14YT005379","3120","V111336","FAM12541","TRUE.",3.5,2,79.0330039,"2012","YES",820364,22.5808582571429,1,0,0,1,0,0,1,0,0,0,0,0,0,1
"2014","14YT005379","3120","V155918","FAM13984","TRUE.",3.6,1,74.3661946,"2011","YES",408657,20.6572762777778,1,0,1,0,0,0,1,0,0,0,0,0,0,1
"2014","14YT005379","3120","V155918","FAM13984","TRUE.",3.6,2,69.3859252,"2011","YES",408657,19.2738681111111,1,0,1,0,0,0,1,0,0,0,0,0,0,1
"2014","14YT005379","3120","V156368","FAM14238","TRUE.",3.4,1,65.713772,"2012","YES",1176551,19.32758,1,0,0,1,0,0,1,0,0,0,0,0,0,1
"2014","14YT005379","3120","V156368","FAM14238","TRUE.",3.4,2,61.4013155,"2012","YES",1176551,18.0592104411765,1,0,0,1,0,0,1,0,0,0,0,0,0,1
"2014","14YT005379","3120","V156642","FAM14133","TRUE.",3,1,64.7191159,"2013","YES",297725,21.5730386333333,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"2014","14YT005379","3120","V156642","FAM14133","TRUE.",3,2,67.4172823,"2013","YES",297725,22.4724274333333,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"2014","14YT005379","3120","V156774","FAM14774","TRUE.",3.5,1,91.3324494,"2013","YES",802998,26.0949855428571,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"2014","14YT005379","3120","V156774","FAM14774","TRUE.",3.5,2,75.712973,"2013","YES",802998,21.632278,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"2014","14YT005379","3135","V111336","FAM12541","TRUE.",3.5,1,73.7212816,"2012","YES",820364,21.0632233142857,1,0,0,1,0,0,1,0,0,0,0,0,0,1
"2014","14YT005379","3135","V111336","FAM12541","TRUE.",3.5,2,80.6450636,"2012","YES",820364,23.0414467428571,1,0,0,1,0,0,1,0,0,0,0,0,0,1
"2014","14YT005379","3135","V155918","FAM13984","TRUE.",3.6,1,60.3357294,"2011","YES",408657,16.7599248333333,1,0,1,0,0,0,1,0,0,0,0,0,0,1
"2014","14YT005379","3135","V155918","FAM13984","TRUE.",3.6,2,74.7708081,"2011","YES",408657,20.7696689166667,1,0,1,0,0,0,1,0,0,0,0,0,0,1
"2014","14YT005379","3135","V156368","FAM14238","TRUE.",3.4,1,72.209892,"2012","YES",1176551,21.2382035294118,1,0,0,1,0,0,1,0,0,0,0,0,0,1
"2014","14YT005379","3135","V156368","FAM14238","TRUE.",3.4,2,68.3844289,"2012","YES",1176551,20.1130673235294,1,0,0,1,0,0,1,0,0,0,0,0,0,1
"2014","14YT005379","3135","V156642","FAM14133","TRUE.",3,1,64.6001557,"2013","YES",297725,21.5333852333333,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"2014","14YT005379","3135","V156642","FAM14133","TRUE.",3,2,65.8554834,"2013","YES",297725,21.9518278,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"2014","14YT005379","3135","V156774","FAM14774","TRUE.",3.5,1,69.3448839,"2013","YES",802998,19.8128239714286,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"2014","14YT005379","3135","V156774","FAM14774","TRUE.",3.5,2,62.7412536,"2013","YES",802998,17.9260724571429,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"2014","14YT005379","3140","V111336","FAM12541","TRUE.",3.5,1,81.2098272,"2012","YES",820364,23.2028077714286,1,0,0,1,0,0,1,0,0,0,0,0,0,1
"2014","14YT005379","3140","V111336","FAM12541","TRUE.",3.5,2,78.51404,"2012","YES",820364,22.4325828571429,1,0,0,1,0,0,1,0,0,0,0,0,0,1
"2014","14YT005379","3140","V155918","FAM13984","TRUE.",3.6,1,77.5810945,"2011","YES",408657,21.5503040277778,1,0,1,0,0,0,1,0,0,0,0,0,0,1
"2014","14YT005379","3140","V155918","FAM13984","TRUE.",3.6,2,74.7800275,"2011","YES",408657,20.7722298611111,1,0,1,0,0,0,1,0,0,0,0,0,0,1
"2014","14YT005379","3140","V156368","FAM14238","TRUE.",3.4,1,88.7829832,"2012","YES",1176551,26.1126421176471,1,0,0,1,0,0,1,0,0,0,0,0,0,1
"2014","14YT005379","3140","V156368","FAM14238","TRUE.",3.4,2,84.2189258,"2012","YES",1176551,24.7702722941176,1,0,0,1,0,0,1,0,0,0,0,0,0,1
"2014","14YT005379","3140","V156642","FAM14133","TRUE.",3,1,87.1228934,"2013","YES",297725,29.0409644666667,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"2014","14YT005379","3140","V156642","FAM14133","TRUE.",3,2,75.2989914,"2013","YES",297725,25.0996638,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"2014","14YT005379","3140","V156774","FAM14774","TRUE.",3.5,1,79.7579177,"2013","YES",802998,22.7879764857143,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"2014","14YT005379","3140","V156774","FAM14774","TRUE.",3.5,2,91.1678382,"2013","YES",802998,26.0479537714286,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"2014","14YT005379","3170","V111336","FAM12541","TRUE.",3.5,1,61.7693487,"2012","YES",820364,17.6483853428571,1,0,0,1,0,0,1,0,0,0,0,0,0,1
"2014","14YT005379","3170","V111336","FAM12541","TRUE.",3.5,2,65.4370408,"2012","YES",820364,18.6962973714286,1,0,0,1,0,0,1,0,0,0,0,0,0,1
"2014","14YT005379","3170","V155918","FAM13984","TRUE.",3.6,1,66.5231476,"2011","YES",408657,18.4786521111111,1,0,1,0,0,0,1,0,0,0,0,0,0,1
"2014","14YT005379","3170","V155918","FAM13984","TRUE.",3.6,2,66.1276049,"2011","YES",408657,18.3687791388889,1,0,1,0,0,0,1,0,0,0,0,0,0,1
"2014","14YT005379","3170","V156368","FAM14238","TRUE.",3.4,1,59.9562463,"2012","YES",1176551,17.6341900882353,1,0,0,1,0,0,1,0,0,0,0,0,0,1
"2014","14YT005379","3170","V156368","FAM14238","TRUE.",3.4,2,63.2031167,"2012","YES",1176551,18.5891519705882,1,0,0,1,0,0,1,0,0,0,0,0,0,1
"2014","14YT005379","3170","V156642","FAM14133","TRUE.",3,1,63.3540475,"2013","YES",297725,21.1180158333333,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"2014","14YT005379","3170","V156642","FAM14133","TRUE.",3,2,61.6710578,"2013","YES",297725,20.5570192666667,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"2014","14YT005379","3170","V156774","FAM14774","TRUE.",3.5,1,62.3684621,"2013","YES",802998,17.8195606,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"2014","14YT005379","3170","V156774","FAM14774","TRUE.",3.5,2,67.4401822,"2013","YES",802998,19.2686234857143,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"2014","14YT005379","3202","V111336","FAM12541","TRUE.",3.5,1,55.9571012,"2012","YES",820364,15.9877432,1,0,0,1,0,0,1,0,0,0,0,0,0,1
"2014","14YT005379","3202","V111336","FAM12541","TRUE.",3.5,2,57.783884,"2012","YES",820364,16.5096811428571,1,0,0,1,0,0,1,0,0,0,0,0,0,1
"2014","14YT005379","3202","V155918","FAM13984","TRUE.",3.6,1,60.3833135,"2011","YES",408657,16.7731426388889,1,0,1,0,0,0,1,0,0,0,0,0,0,1
"2014","14YT005379","3202","V155918","FAM13984","TRUE.",3.6,2,57.9076027,"2011","YES",408657,16.0854451944444,1,0,1,0,0,0,1,0,0,0,0,0,0,1
"2014","14YT005379","3202","V156368","FAM14238","TRUE.",3.4,1,50.3741496,"2012","YES",1176551,14.8159263529412,1,0,0,1,0,0,1,0,0,0,0,0,0,1
"2014","14YT005379","3202","V156368","FAM14238","TRUE.",3.4,2,54.8387265,"2012","YES",1176551,16.1290372058824,1,0,0,1,0,0,1,0,0,0,0,0,0,1
"2014","14YT005379","3202","V156642","FAM14133","TRUE.",3,1,51.6525258,"2013","YES",297725,17.2175086,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"2014","14YT005379","3202","V156642","FAM14133","TRUE.",3,2,57.0540631,"2013","YES",297725,19.0180210333333,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"2014","14YT005379","3202","V156774","FAM14774","TRUE.",3.5,1,57.7754081,"2013","YES",802998,16.5072594571429,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"2014","14YT005379","3202","V156774","FAM14774","TRUE.",3.5,2,55.5707779,"2013","YES",802998,15.8773651142857,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"2014","14YT005379","3203","V111336","FAM12541","TRUE.",3.5,1,54.4582025,"2012","YES",820364,15.5594864285714,1,0,0,1,0,0,1,0,0,0,0,0,0,1
"2014","14YT005379","3203","V111336","FAM12541","TRUE.",3.5,2,57.5312423,"2012","YES",820364,16.4374978,1,0,0,1,0,0,1,0,0,0,0,0,0,1
"2014","14YT005379","3203","V155918","FAM13984","TRUE.",3.6,1,53.0592304,"2011","YES",408657,14.7386751111111,1,0,1,0,0,0,1,0,0,0,0,0,0,1
"2014","14YT005379","3203","V155918","FAM13984","TRUE.",3.6,2,53.3633224,"2011","YES",408657,14.8231451111111,1,0,1,0,0,0,1,0,0,0,0,0,0,1
"2014","14YT005379","3203","V156368","FAM14238","TRUE.",3.4,1,54.582962,"2012","YES",1176551,16.0538123529412,1,0,0,1,0,0,1,0,0,0,0,0,0,1
"2014","14YT005379","3203","V156368","FAM14238","TRUE.",3.4,2,56.6029065,"2012","YES",1176551,16.6479136764706,1,0,0,1,0,0,1,0,0,0,0,0,0,1
"2014","14YT005379","3203","V156642","FAM14133","TRUE.",3,1,31.3681733,"2013","YES",297725,10.4560577666667,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"2014","14YT005379","3203","V156642","FAM14133","TRUE.",3,2,35.05594,"2013","YES",297725,11.6853133333333,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"2014","14YT005379","3203","V156774","FAM14774","TRUE.",3.5,1,56.7117551,"2013","YES",802998,16.2033586,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"2014","14YT005379","3203","V156774","FAM14774","TRUE.",3.5,2,54.7014761,"2013","YES",802998,15.6289931714286,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"2014","14YT005379","3210","V111336","FAM12541","TRUE.",3.5,1,69.6970062,"2012","YES",820364,19.9134303428571,1,0,0,1,0,0,1,0,0,0,0,0,0,1
"2014","14YT005379","3210","V111336","FAM12541","TRUE.",3.5,2,73.1199377,"2012","YES",820364,20.8914107714286,1,0,0,1,0,0,1,0,0,0,0,0,0,1
"2014","14YT005379","3210","V155918","FAM13984","TRUE.",3.6,1,70.2159701,"2011","YES",408657,19.5044361388889,1,0,1,0,0,0,1,0,0,0,0,0,0,1
"2014","14YT005379","3210","V155918","FAM13984","TRUE.",3.6,2,69.6970062,"2011","YES",408657,19.3602795,1,0,1,0,0,0,1,0,0,0,0,0,0,1
"2014","14YT005379","3210","V156368","FAM14238","TRUE.",3.4,1,70.2159701,"2012","YES",1176551,20.6517559117647,1,0,0,1,0,0,1,0,0,0,0,0,0,1
"2014","14YT005379","3210","V156368","FAM14238","TRUE.",3.4,2,65.3409805,"2012","YES",1176551,19.2179354411765,1,0,0,1,0,0,1,0,0,0,0,0,0,1
"2014","14YT005379","3210","V156642","FAM14133","TRUE.",3,1,68.1420474,"2013","YES",297725,22.7140158,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"2014","14YT005379","3210","V156642","FAM14133","TRUE.",3,2,65.6520614,"2013","YES",297725,21.8840204666667,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"2014","14YT005379","3210","V156774","FAM14774","TRUE.",3.5,1,71.1489156,"2013","YES",802998,20.3282616,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"2014","14YT005379","3210","V156774","FAM14774","TRUE.",3.5,2,72.2898928,"2013","YES",802998,20.6542550857143,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"2014","14YT005379","3240","V111336","FAM12541","TRUE.",3.5,1,87.225794,"2012","YES",820364,24.9216554285714,1,0,0,1,0,0,1,0,0,0,0,0,0,1
"2014","14YT005379","3240","V111336","FAM12541","TRUE.",3.5,2,73.43087,"2012","YES",820364,20.9802485714286,1,0,0,1,0,0,1,0,0,0,0,0,0,1
"2014","14YT005379","3240","V155918","FAM13984","TRUE.",3.6,1,75.8181041,"2011","YES",408657,21.0605844722222,1,0,1,0,0,0,1,0,0,0,0,0,0,1
"2014","14YT005379","3240","V155918","FAM13984","TRUE.",3.6,2,81.1069266,"2011","YES",408657,22.5297018333333,1,0,1,0,0,0,1,0,0,0,0,0,0,1
"2014","14YT005379","3240","V156368","FAM14238","TRUE.",3.4,1,75.8181041,"2012","YES",1176551,22.2994423823529,1,0,0,1,0,0,1,0,0,0,0,0,0,1
"2014","14YT005379","3240","V156368","FAM14238","TRUE.",3.4,2,66.0681248,"2012","YES",1176551,19.4318014117647,1,0,0,1,0,0,1,0,0,0,0,0,0,1
"2014","14YT005379","3240","V156642","FAM14133","TRUE.",3,1,64.2000033,"2013","YES",297725,21.4000011,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"2014","14YT005379","3240","V156642","FAM14133","TRUE.",3,2,71.7731593,"2013","YES",297725,23.9243864333333,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"2014","14YT005379","3240","V156774","FAM14774","TRUE.",3.5,1,76.0239053,"2013","YES",802998,21.7211158,1,0,0,0,1,0,1,0,0,0,0,0,0,1
